order_id,order_datetime,customer_id,channel,payment_method,status
O504628,2024-09-11 21:00:00,C10272,Mobile App,Cash,Completed
O504629,2024-06-15 08:00:00,C10305,Mobile App,Transfer,Completed
O504630,2024-11-22 13:00:00,C10804,Web,MercadoPago,Completed
O504631,2024-01-09 11:00:00,C10209,Web,Debit Card,Completed
O504632,2024-04-25 15:00:00,C10729,Web,MercadoPago,Completed
O504633,2025-03-14 12:00:00,C10752,Web,MercadoPago,Completed
O504634,2024-03-24 00:00:00,C10885,Web,Transfer,Completed
O504635,2024-04-03 11:00:00,C10463,web,Debit Card,Completed
O504636,2024-12-20 02:00:00,C10711,Web,Debit Card,Completed
O504637,2024-03-11 07:00:00,C10727,Web,Transfer,Completed
O504638,2024-06-20 05:00:00,C10716,Web,Credit Card,Completed
O504639,2024-03-18 12:00:00,C10415,Web,MercadoPago,Completed
O504640,2025-02-27 01:00:00,C10215,Mobile App,Cash ,Completed
O504641,2024-08-03 16:00:00,C10079,Mobile App,Debit Card,Completed
O504642,2024-01-31 02:00:00,C10778,Web,Transfer,Completed
O504643,2025-01-08 19:00:00,C10479,Mobile App,Transfer,Completed
O504644,2025-07-17 09:00:00,C10890,Marketplace,Transfer,Refunded
O504645,2024-12-29 08:00:00,C10546,Web,Debit Card,Pending
O504646,2024-07-22 21:00:00,C10800,Mobile App,MercadoPago,Completed
O504647,2024-01-15 07:00:00,C10017,WhatsApp,Credit Card,Completed
O504648,2025-05-14 02:00:00,C10164,Marketplace,Credit Card,Completed
O504649,2025-05-09 18:00:00,C10524,web,MercadoPago,Completed
O504650,2024-08-12 22:00:00,C10201,Mobile App,Transfer,Completed
O504651,2024-12-16 00:00:00,C10740,Web,MercadoPago,Completed
O504652,2024-07-16 08:00:00,C10345,Mobile App,Credit Card,Completed
O504653,2024-05-21 22:00:00,C10365,WhatsApp,Credit Card,Completed
O504654,2025-01-30 23:00:00,C10447,Mobile App,MercadoPago,Cancelled
O504655,2025-03-13 03:00:00,C10512,Instagram,Credit Card,Completed
O504656,2025-04-25 08:00:00,C10318,Web,MercadoPago,Completed
O504657,2025-02-26 11:00:00,C10216,WhatsApp,MercadoPago,Completed
O504658,2024-02-08 07:00:00,C10033,Mobile App,Transfer,Completed
O504659,2024-08-30 11:00:00,C10870,Web,Credit Card,Completed
O504660,2024-03-26 04:00:00,C10265,Mobile App,Transfer,Completed
O504661,2024-01-18 10:00:00,C10639,Web,MercadoPago,Cancelled
O504662,2024-03-13 21:00:00,C10723,web,Credit Card,Completed
O504663,2025-04-04 18:00:00,C10774,Marketplace,Credit Card,Completed
O504664,2024-11-03 10:00:00,C10823,Web,Credit Card,Completed
O504665,2025-07-23 20:00:00,C10079,Marketplace,Credit Card,Completed
O504666,2024-02-15 19:00:00,C10676,Web,MercadoPago,Completed
O504667,2024-05-21 08:00:00,C10412,Web,MercadoPago,Completed
O504668,2024-04-25 12:00:00,C10251,WhatsApp,Cash,Completed
O504669,2025-03-20 16:00:00,C10011,Web,Debit Card ,Completed
O504670,2024-10-09 16:00:00,C10400,Mobile App,MercadoPago,Completed
O504671,2024-03-05 09:00:00,C10815,Mobile App,Credit Card,Completed
O504672,2024-02-14 14:00:00,C10723,Mobile App,Transfer,Completed
O504673,2024-09-28 18:00:00,C10281,Instagram,Debit Card,Refunded
O504674,2024-03-18 02:00:00,C10111,Mobile App,MercadoPago,Completed
O504675,2025-07-12 15:00:00,C10722,Web,MercadoPago,Completed
O504676,2024-07-29 13:00:00,C10377,Instagram,MercadoPago,Completed
O504677,2025-05-31 06:00:00,C10750,Web,MercadoPago,Completed
O504678,2024-05-02 11:00:00,C10267,Mobile App,MercadoPago,Completed
O504679,2025-07-14 17:00:00,C10297,WhatsApp,Credit Card,Completed
O504680,2025-02-24 15:00:00,C10316,Mobile App,MercadoPago,Completed
O504681,2024-10-26 18:00:00,C10569,Marketplace,Debit Card,Completed
O504682,2024-08-31 19:00:00,C10508,Mobile App,Credit Card,Completed
O504683,2024-10-05 01:00:00,C10545,Marketplace,Credit Card,Completed
O504684,2024-01-29 06:00:00,C10774,Instagram,Transfer,Completed
O504685,2024-02-11 04:00:00,C10364,Web,Credit Card,Completed
O504686,2025-07-12 01:00:00,C10546,Web,Debit Card,Completed
O504687,2025-03-20 11:00:00,C10270,Mobile App,Transfer,Cancelled
O504688,2025-02-12 07:00:00,C10473,Marketplace,MercadoPago,Completed
O504689,2025-04-05 21:00:00,C10738,Web,MercadoPago,Completed
O504690,2024-03-03 14:00:00,C10536,Web,Debit Card,Completed
O504691,2024-03-15 13:00:00,C10233,Web,Credit Card,Completed
O504692,2024-08-08 01:00:00,C10058,WhatsApp,Credit Card,Completed
O504693,2024-07-28 11:00:00,C10250,Mobile App,Credit Card,Completed
O504694,2024-02-29 09:00:00,C10846,Web,Credit Card,Completed
O504695,2025-07-10 05:00:00,C10085,Web,Cash,Completed
O504696,2024-10-04 06:00:00,C10762,Web,Debit Card,Completed
O504697,2024-04-11 16:00:00,C10389,Web,Credit Card,Completed
O504698,2025-03-02 10:00:00,C10179,Web,Credit Card,Cancelled
O504699,2024-10-12 16:00:00,C10718,Instagram,Debit Card,Completed
O504700,2024-11-02 23:00:00,C10855,WhatsApp,Debit Card,Completed
O504701,2025-01-29 14:00:00,C10148,Web,Credit Card,Completed
O504702,2025-07-16 02:00:00,C10582,Web,Cash,Completed
O504703,2024-04-18 02:00:00,C10120,Web,Credit Card,Completed
O504704,2024-07-14 09:00:00,C10764,Mobile App,Credit Card,Completed
O504705,2024-04-11 12:00:00,C10604,Web,Credit Card,Completed
O504706,2024-08-17 21:00:00,C10255,Web,Debit Card,Completed
O504707,2025-05-14 19:00:00,C10765,Web,Credit Card,Completed
O504708,2025-03-09 05:00:00,C10863,Marketplace,Credit Card,Completed
O504709,2025-01-19 03:00:00,C10799,Marketplace,Credit Card,Completed
O504710,2024-09-19 22:00:00,C10308,Mobile App,Debit Card,Completed
O504711,2024-05-27 11:00:00,C10058,Web,Credit Card,Completed
O504712,2025-07-05 23:00:00,C10068,Instagram,Credit Card,Completed
O504713,2024-05-25 03:00:00,C10445,WhatsApp,Credit Card,Completed
O504714,2024-11-03 03:00:00,C10387,web,Credit Card,Completed
O504715,2024-04-03 09:00:00,C10085,Web,Debit Card,Completed
O504716,2024-09-22 18:00:00,C10785,Mobile App,Credit Card,Completed
O504717,2024-04-25 05:00:00,C10226,Web,Credit Card,Refunded
O504718,2025-01-25 05:00:00,C10592,Web,Debit Card,Completed
O504719,2025-04-20 22:00:00,C10625,Mobile App,Credit Card,Pending
O504720,2025-04-25 22:00:00,C10183,mobile app,Credit Card,Completed
O504721,2024-07-23 15:00:00,C10791,Web,Credit Card,Completed
O504722,2024-01-17 19:00:00,C10321,Mobile App,MercadoPago,Completed
O504723,2025-07-03 04:00:00,C10317,WhatsApp,Transfer,Completed
O504724,2025-03-30 21:00:00,C10565,Web,MercadoPago,Completed
O504725,2024-05-20 22:00:00,C10398,Mobile App,MercadoPago,Completed
O504726,2024-06-22 11:00:00,C10708,Web,Cash,Completed
O504727,2024-11-13 22:00:00,C10898,Web,MercadoPago,Completed
O504728,2024-01-04 15:00:00,C10292,Mobile App,Debit Card,Completed
O504729,2025-01-24 14:00:00,C10292,Web,Credit Card,Completed
O504730,2024-08-30 08:00:00,C10484,Web,Credit Card,Completed
O504731,2024-08-15 22:00:00,C10898,Web,Transfer,Completed
O504732,2024-09-18 12:00:00,C10446,Mobile App,Cash,Completed
O504733,2024-08-27 03:00:00,C10802,Marketplace,Debit Card,Completed
O504734,2024-06-27 01:00:00,C10691,Web,Transfer,Refunded
O504735,2025-04-05 09:00:00,C10891,Mobile App,Debit Card,Completed
O504736,2025-02-02 21:00:00,C10411,Web,Credit Card,Completed
O504737,2024-09-28 19:00:00,C10507,Mobile App,Credit Card,Completed
O504738,2024-07-27 11:00:00,C10733,Web,Debit Card,Completed
O504739,2024-11-30 22:00:00,C10785,Mobile App,Credit Card,Pending
O504740,2025-06-20 09:00:00,C10889,WhatsApp,Transfer,Completed
O504741,2024-10-02 06:00:00,C10243,Instagram,MercadoPago,Completed
O504742,2025-07-07 05:00:00,C10419,Web,MercadoPago,Completed
O504743,2025-07-13 03:00:00,C10153,Instagram,Credit Card,Completed
O504744,2024-03-27 00:00:00,C10815,Web,MercadoPago,Refunded
O504745,2024-08-09 11:00:00,C10423,WhatsApp,Credit Card,Completed
O504746,2025-03-16 06:00:00,C10272,Web,Credit Card,Completed
O504747,2024-01-14 05:00:00,C10646,Web,Transfer,Completed
O504748,2024-03-03 14:00:00,C10824,Web,Credit Card,Refunded
O504749,2024-09-12 10:00:00,C10519,Web,Credit Card,Refunded
O504750,2024-11-05 03:00:00,C10127,Marketplace,Credit Card,Completed
O504751,2024-03-26 02:00:00,C10372,Instagram,Transfer,Completed
O504752,2024-07-10 14:00:00,C10567,Mobile App,Credit Card,Completed
O504753,2025-03-01 14:00:00,C10637,Marketplace,Debit Card ,Pending
O504754,2024-01-05 22:00:00,C10158,Marketplace,Transfer,Completed
O504755,2024-01-30 13:00:00,C10570,Web,Transfer,Completed
O504756,2024-05-28 05:00:00,C10569,Web,MercadoPago,Completed
O504757,2025-05-28 20:00:00,C10651,Web,Credit Card,Completed
O504758,2025-06-09 01:00:00,C10175,web,Credit Card,Completed
O504759,2024-05-15 10:00:00,C10619,Web,Credit Card,Completed
O504760,2024-12-01 21:00:00,C10210,web,Credit Card,Completed
O504761,2024-12-24 17:00:00,C10446,Web,Transfer,Completed
O504762,2024-04-18 11:00:00,C10585,Web,Credit Card,Completed
O504763,2025-05-16 22:00:00,C10166,Instagram,Credit Card,Completed
O504764,2024-02-15 21:00:00,C10459,Web,MercadoPago,Completed
O504765,2024-07-03 05:00:00,C10356,Mobile App,Transfer,Cancelled
O504766,2024-11-23 09:00:00,C10303,Mobile App,Transfer,Completed
O504767,2025-04-29 04:00:00,C10232,Mobile App,MercadoPago,Completed
O504768,2024-12-06 17:00:00,C10326,Web,MercadoPago,Completed
O504769,2025-07-25 23:00:00,C10883,Web,Transfer,Completed
O504770,2024-09-10 10:00:00,C10181,Web,Credit Card,Cancelled
O504771,2024-10-04 10:00:00,C10633,Web,Cash,Completed
O504772,2024-04-04 05:00:00,C10333,Web,Debit Card,Refunded
O504773,2024-11-30 05:00:00,C10714,Mobile App,Credit Card,Completed
O504774,2025-05-30 01:00:00,C10028,Mobile App,Credit Card,Completed
O504775,2025-05-07 18:00:00,C10713,Mobile App,Transfer,Completed
O504776,2024-01-22 04:00:00,C10092,Web,MercadoPago,Completed
O504777,2024-04-09 03:00:00,C10840,Web,Credit Card,Completed
O504778,2025-04-18 04:00:00,C10867,Marketplace,Credit Card,Completed
O504779,2025-01-04 23:00:00,C10687,Web,MercadoPago,Completed
O504780,2024-07-17 00:00:00,C10329,Marketplace,MercadoPago,Completed
O504781,2025-07-30 06:00:00,C10722,Marketplace,Credit Card,Completed
O504782,2025-01-30 04:00:00,C10183,Web,Credit Card,Completed
O504783,2024-08-16 23:00:00,C10094,Web,Transfer,Completed
O504784,2025-05-19 01:00:00,C10784,Mobile App,Credit Card,Completed
O504785,2025-04-14 11:00:00,C10648,Web,MercadoPago,Completed
O504786,2024-05-13 17:00:00,C10748,Web,Credit Card,Completed
O504787,2024-11-04 06:00:00,C10352,Web,Credit Card,Completed
O504788,2024-10-07 23:00:00,C10264,Web,Credit Card,Completed
O504789,2024-08-23 08:00:00,C10646,Mobile App,Credit Card,Completed
O504790,2024-08-03 11:00:00,C10655,Marketplace,Credit Card,Completed
O504791,2024-11-24 18:00:00,C10018,Web,Credit Card,Completed
O504792,2024-01-14 12:00:00,C10742,Instagram,MercadoPago,Completed
O504793,2025-07-07 07:00:00,C10645,WhatsApp,Credit Card,Completed
O504794,2025-02-28 09:00:00,C10625,WhatsApp,MercadoPago,Completed
O504795,2025-05-22 00:00:00,C10498,Marketplace,Credit Card,Completed
O504796,2025-06-25 20:00:00,C10138,Web,Transfer,Completed
O504797,2025-04-01 18:00:00,C10636,Web,Credit Card,Completed
O504798,2025-06-07 12:00:00,C10715,Mobile App,Credit Card,Completed
O504799,2025-03-24 23:00:00,C10572,Mobile App,Debit Card,Completed
O504800,2024-05-28 05:00:00,C10761,Marketplace,Debit Card,Completed
O504801,2024-05-29 11:00:00,C10809,WhatsApp,MercadoPago,Completed
O504802,2024-01-07 07:00:00,C10524,Mobile App,MercadoPago,Completed
O504803,2024-02-09 18:00:00,C10254,Web,Transfer,Completed
O504804,2025-07-28 18:00:00,C10084,Web,Credit Card,Completed
O504805,2024-06-30 10:00:00,C10457,Web,MercadoPago,Completed
O504806,2025-03-16 03:00:00,C10531,Mobile App,Debit Card,Completed
O504807,2024-10-25 08:00:00,C10561,Mobile App,Cash,Cancelled
O504808,2025-07-02 04:00:00,C10675,Marketplace,MercadoPago,Completed
O504809,2025-01-25 23:00:00,C10091,Mobile App,Credit Card,Completed
O504810,2024-01-29 15:00:00,C10599,Instagram,Credit Card,Completed
O504811,2024-12-20 05:00:00,C10068,Mobile App,Debit Card,Completed
O504812,2025-02-07 22:00:00,C10036,Marketplace,Transfer,Cancelled
O504813,2024-05-10 07:00:00,C10764,Web,Debit Card,Completed
O504814,2024-10-08 19:00:00,C10763,Instagram,MercadoPago,Completed
O504815,2025-06-15 16:00:00,C10139,Mobile App,Credit Card,Completed
O504816,2025-04-26 15:00:00,C10866,Web,Credit Card,Completed
O504817,2024-05-21 11:00:00,C10892,Web,Credit Card,Completed
O504818,2025-01-10 05:00:00,C10679,Instagram,Debit Card,Completed
O504819,2024-02-05 05:00:00,C10565,web,Transfer,Completed
O504820,2024-02-18 12:00:00,C10897,Mobile App,Credit Card,Completed
O504821,2025-06-23 18:00:00,C10177,Web,Debit Card,Completed
O504822,2024-09-03 00:00:00,C10808,Mobile App,Credit Card,Completed
O504823,2025-07-26 03:00:00,C10812,Marketplace,Credit Card,Completed
O504824,2025-02-18 23:00:00,C10870,Web,Transfer,Completed
O504825,2024-08-11 08:00:00,C10617,Web,Credit Card,Completed
O504826,2024-01-15 18:00:00,C10136,WhatsApp,Transfer,Completed
O504827,2024-03-19 00:00:00,C10189,Marketplace,MercadoPago,Completed
O504828,2024-03-25 08:00:00,C10639,Instagram,MercadoPago,Completed
O504829,2024-04-27 09:00:00,C10341,Web,Credit Card,Completed
O504830,2024-06-08 16:00:00,C10558,Web,Debit Card,Cancelled
O504831,2025-06-03 11:00:00,C10004,Web,Transfer,Completed
O504832,2024-12-10 01:00:00,C10256,Marketplace,MercadoPago,Completed
O504833,2025-06-30 03:00:00,C10811,Web,MercadoPago,Completed
O504834,2025-07-23 03:00:00,C10661,Web,Credit Card,Completed
O504835,2025-06-03 02:00:00,C10805,Web,Credit Card,Completed
O504836,2025-05-26 18:00:00,C10242,Web,Debit Card,Completed
O504837,2025-03-22 09:00:00,C10786,Marketplace,Transfer,Completed
O504838,2024-04-17 13:00:00,C10719,Web,Credit Card,Completed
O504839,2025-02-03 06:00:00,C10414,Mobile App,Credit Card,Completed
O504840,2025-01-23 10:00:00,C10626,Instagram,Transfer,Completed
O504841,2024-04-13 14:00:00,C10706,Web,Credit Card,Completed
O504842,2025-01-11 02:00:00,C10342,Mobile App,Credit Card,Completed
O504843,2024-12-16 18:00:00,C10681,WhatsApp,Credit Card,Completed
O504844,2025-05-02 19:00:00,C10378,WhatsApp,Credit Card,Completed
O504845,2025-06-14 09:00:00,C10593,Web,Debit Card,Completed
O504846,2024-04-11 19:00:00,C10665,Web,Credit Card,Completed
O504847,2025-01-06 15:00:00,C10652,Web,Credit Card,Completed
O504848,2025-05-09 22:00:00,C10825,Marketplace,Credit Card,Pending
O504849,2025-05-07 06:00:00,C10145,Marketplace,Credit Card,Completed
O504850,2024-02-13 04:00:00,C10322,Mobile App,Transfer,Cancelled
O504851,2025-02-21 16:00:00,C10121,Web,Credit Card,Completed
O504852,2025-03-31 12:00:00,C10251,Web,Debit Card,Completed
O504853,2024-12-27 20:00:00,C10854,Mobile App,Credit Card,Cancelled
O504854,2024-11-05 19:00:00,C10898,Mobile App,Credit Card,Completed
O504855,2024-03-05 12:00:00,C10310,Marketplace,Credit Card,Pending
O504856,2025-01-23 23:00:00,C10600,web,Credit Card,Completed
O504857,2024-07-30 01:00:00,C10474,Web,Transfer,Cancelled
O504858,2024-09-27 16:00:00,C10569,Web,Debit Card,Completed
O504859,2024-09-14 15:00:00,C10491,Web,MercadoPago,Completed
O504860,2024-06-13 21:00:00,C10574,Web,Credit Card,Refunded
O504861,2024-05-21 23:00:00,C10346,Web,Credit Card,Completed
O504862,2024-01-27 15:00:00,C10819,Web,Credit Card,Completed
O504863,2024-01-08 04:00:00,C10486,Web,MercadoPago,Completed
O504864,2024-08-24 02:00:00,C10472,Web,Credit Card,Completed
O504865,2024-06-30 10:00:00,C10381,Marketplace,Credit Card ,Pending
O504866,2024-06-13 23:00:00,C10279,Web,Credit Card,Completed
O504867,2024-12-28 20:00:00,C10071,Mobile App,Credit Card,Completed
O504868,2024-12-29 02:00:00,C10520,Marketplace,MercadoPago,Completed
O504869,2025-02-25 05:00:00,C10365,Mobile App,Debit Card,Completed
O504870,2024-04-30 06:00:00,C10093,WhatsApp,MercadoPago,Completed
O504871,2024-03-31 04:00:00,C10372,Web,Transfer,Completed
O504872,2025-02-25 17:00:00,C10338,Marketplace,Debit Card,Completed
O504873,2024-06-13 09:00:00,C10436,WhatsApp,Credit Card,Completed
O504874,2024-08-06 03:00:00,C10335,Instagram,Debit Card,Refunded
O504875,2025-03-09 09:00:00,C10663,Web,Credit Card,Completed
O504876,2024-11-18 18:00:00,C10491,Web,Credit Card,Completed
O504877,2025-05-13 23:00:00,C10867,Web,Debit Card,Completed
O504878,2024-04-17 22:00:00,C10039,Mobile App,MercadoPago,Completed
O504879,2024-11-19 02:00:00,C10358,Marketplace,Transfer,Completed
O504880,2024-07-24 14:00:00,C10573,Web,Transfer,Completed
O504881,2024-06-18 20:00:00,C10253,Mobile App,Credit Card,Completed
O504882,2024-08-04 01:00:00,C10580,Mobile App,Credit Card,Completed
O504883,2024-02-15 13:00:00,C10397,web,Credit Card,Completed
O504884,2024-06-10 16:00:00,C10756,Instagram,Transfer,Completed
O504885,2025-03-21 06:00:00,C10876,Marketplace,Cash,Completed
O504886,2024-09-30 07:00:00,C10169,Web,Credit Card,Completed
O504887,2025-03-24 19:00:00,C10689,Mobile App,Credit Card,Pending
O504888,2025-03-21 00:00:00,C10700,Web,Debit Card,Completed
O504889,2024-04-26 01:00:00,C10510,Mobile App,MercadoPago,Cancelled
O504890,2024-09-09 17:00:00,C10259,WhatsApp,Debit Card,Completed
O504891,2024-09-29 11:00:00,C10583,Instagram,Credit Card,Completed
O504892,2025-04-01 06:00:00,C10458,Web,Cash,Completed
O504893,2024-03-06 14:00:00,C10528,Web,MercadoPago,Cancelled
O504894,2024-08-24 12:00:00,C10881,Web,Credit Card,Completed
O504895,2025-03-16 05:00:00,C10340,Mobile App,MercadoPago,Refunded
O504896,2024-12-01 20:00:00,C10056,Web,Debit Card,Completed
O504897,2024-06-15 06:00:00,C10217,Mobile App,Credit Card ,Completed
O504898,2024-08-05 02:00:00,C10618,Web,Debit Card,Completed
O504899,2024-07-20 21:00:00,C10815,Web,MercadoPago,Cancelled
O504900,2025-01-21 21:00:00,C10684,Web,Transfer,Completed
O504901,2024-02-19 13:00:00,C10730,WhatsApp,Credit Card,Completed
O504902,2024-04-22 01:00:00,C10463,Marketplace,Cash,Completed
O504903,2024-06-19 15:00:00,C10246,Web,Credit Card,Completed
O504904,2024-03-19 03:00:00,C10729,Web,Transfer,Completed
O504905,2024-11-19 16:00:00,C10372,Mobile App,Debit Card,Completed
O504906,2024-05-21 22:00:00,C10416,Web,Credit Card,Completed
O504907,2025-02-19 19:00:00,C10030,Mobile App,Credit Card,Completed
O504908,2024-06-12 20:00:00,C10367,Marketplace,MercadoPago,Pending
O504909,2025-02-12 07:00:00,C10558,Mobile App,Credit Card,Completed
O504910,2025-05-12 12:00:00,C10645,Mobile App,Transfer,Completed
O504911,2024-12-09 08:00:00,C10107,Mobile App,Debit Card,Pending
O504912,2025-07-10 19:00:00,C10583,Instagram,Transfer,Completed
O504913,2024-08-13 08:00:00,C10838,Instagram,Debit Card,Completed
O504914,2024-06-09 21:00:00,C10417,Mobile App,Credit Card,Completed
O504915,2024-11-04 14:00:00,C10619,Web,Credit Card,Completed
O504916,2025-03-08 04:00:00,C10820,Mobile App,MercadoPago,Completed
O504917,2025-04-13 06:00:00,C10397,Web,Debit Card,Completed
O504918,2024-04-28 01:00:00,C10271,Mobile App,Credit Card,Completed
O504919,2024-08-08 05:00:00,C10682,Mobile App,MercadoPago,Completed
O504920,2025-02-03 13:00:00,C10115,Web,MercadoPago,Cancelled
O504921,2024-11-14 13:00:00,C10840,Web,Credit Card,Completed
O504922,2025-05-15 18:00:00,C10585,Mobile App,Cash,Completed
O504923,2025-06-15 22:00:00,C10255,Instagram,Transfer,Completed
O504924,2025-01-10 23:00:00,C10080,Mobile App,Credit Card,Completed
O504925,2025-03-29 17:00:00,C10779,Mobile App,Credit Card,Completed
O504926,2024-07-18 01:00:00,C10127,Web,Transfer,Completed
O504927,2024-04-23 23:00:00,C10837,Mobile App,MercadoPago ,Completed
O504928,2025-07-21 03:00:00,C10234,Web,Credit Card,Completed
O504929,2024-12-10 17:00:00,C10552,Mobile App,Credit Card,Completed
O504930,2024-12-10 22:00:00,C10180,Web,Credit Card,Completed
O504931,2024-09-22 08:00:00,C10156,Mobile App,Debit Card,Completed
O504932,2025-03-03 07:00:00,C10453,Web,Credit Card,Completed
O504933,2024-02-04 05:00:00,C10570,Web,Credit Card,Completed
O504934,2024-11-09 13:00:00,C10856,WhatsApp,Transfer,Completed
O504935,2024-01-07 18:00:00,C10760,Web,MercadoPago,Completed
O504936,2024-11-20 01:00:00,C10703,Web,Debit Card,Completed
O504937,2025-05-12 03:00:00,C10023,Mobile App,Credit Card,Completed
O504938,2025-03-17 05:00:00,C10472,Instagram,Credit Card,Completed
O504939,2024-03-21 12:00:00,C10399,Web,Credit Card,Pending
O504940,2025-03-31 00:00:00,C10591,Marketplace,Cash,Pending
O504941,2024-05-27 07:00:00,C10133,Instagram,MercadoPago,Completed
O504942,2024-09-05 04:00:00,C10420,Web,Credit Card,Completed
O504943,2024-05-23 14:00:00,C10212,Web,Credit Card,Completed
